type,title,location,bedroom,bathroom,size_sqm,price,type_encoded,location_complexity,location_encoded,room_density,bed_bath_ratio,size_category
Apartment,Lake View Residence - Apartment - Fully Finished,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,133.0,2249177.0,3,5,488,0.015037593984962405,0.6666666666666666,2
Villa,Apartment in new capital way new capital compounds,"Sodic East, 6th District, New Heliopolis, Cairo",5.0,5,409.0,9508000.0,8,4,651,0.012224938875305624,0.8333333333333334,4
Villa,Ground Apartment Corner|3 BR | Crescent Mivida,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",7.0,7,800.0,14000000.0,8,5,582,0.00875,0.875,4
iVilla, apartment  for sale fully finished in palm hills ,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,278.0,4700000.0,6,5,534,0.01079136690647482,0.75,3
Apartment,"With15% Down Payment, Apartment 180 Sqm in Betwatn","Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,144.0,3360000.0,3,5,449,0.027777777777777776,0.8,2
Apartment,Own your apartment in Parklane Compound | OFFER   ,"Park Lane, New Capital Compounds, New Capital City, Cairo",3.0,3,175.0,2310000.0,3,4,588,0.017142857142857144,0.75,2
Villa,Villa Fully Finished with swimming pool for sale ,"Madinaty, Cairo",4.0,6,850.0,18500000.0,8,2,467,0.004705882352941176,0.5714285714285714,4
Apartment,شقة للبيع فى مدينتى أرضى بجاردن B2 بأقل سعر .,"Madinaty, Cairo",3.0,3,177.0,3400000.0,3,2,467,0.01694915254237288,0.75,2
Twin House,TWIN HOUSE 355M VERY PRIME LOCATION VALLEY VIEW,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,6,355.0,13850000.0,5,5,488,0.014084507042253521,0.7142857142857143,4
Apartment,Apartment for sale152m Al Marasem  (Fifth Square).,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,152.0,2790318.0,3,4,347,0.019736842105263157,1.0,2
Apartment,Apartment 165m-patio casa el sherouk ready to move,"Patio Casa, El Patio, El Shorouk Compounds, Shorouk City, Cairo",3.0,3,165.0,2600000.0,3,5,591,0.01818181818181818,0.75,2
Apartment,Apartment For Sale In The Loft New Capital,"The Loft, New Capital Compounds, New Capital City, Cairo",3.0,3,169.0,1245375.0,3,4,749,0.01775147928994083,0.75,2
Penthouse,"140 sqm Apartment In Azad Compound, FOR SALE","Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,384.0,4150000.0,7,5,396,0.0078125,0.75,4
Apartment,Apartment for sale 158m . Palm Hills . New Cairo,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,140.0,3140000.0,3,5,221,0.014285714285714285,0.6666666666666666,2
Villa,Apartment Prime Location For Sale in Eastown Sodic,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",5.0,4,240.0,5900000.0,8,4,90,0.020833333333333332,1.0,3
Apartment,Apartment for Sale in Eastown Sodic ready to move,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,158.0,3089140.0,3,5,583,0.012658227848101266,0.5,2
Apartment,Corner twin house 230 m - Fully Finished with Pool,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,217.0,4850000.0,3,5,291,0.013824884792626729,0.75,3
Apartment,Spectrum Phase | Greenery View | In Installments,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,191.0,,3,5,291,0.015706806282722512,0.75,2
Twin House,For resale 155M APT READY TO MOVE  -  installments,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,230.0,12300000.0,5,5,488,0.013043478260869565,0.6,3
Apartment,Apartment 140 m|Fourteen Golf Uptown| Catchy Price,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,188.0,4600000.0,3,5,291,0.015957446808510637,0.75,2
Apartment,apt 133 for sale in mountain view prime location.,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",3.0,2,155.0,1300000.0,3,4,355,0.01935483870967742,1.0,2
Apartment,Landscape View | Phase 1 | installments | 3 Beds,"The Fourteen Golf Residences, Uptown Cairo, Mokattam, Cairo",2.0,2,140.0,4600000.0,3,4,747,0.014285714285714285,0.6666666666666666,2
Apartment,Villa fully finished at up town ready to move 20%D,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,170.0,3000000.0,3,5,535,0.01764705882352941,1.0,2
Villa,Apartment 185m+150G in Midtown for sale ,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",5.0,5,388.0,2000000.0,8,4,725,0.01288659793814433,0.8333333333333334,4
Apartment,For sale Twin house with facilities in new Capital,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,133.0,2200000.0,3,5,534,0.015037593984962405,0.6666666666666666,2
Apartment,Villa for sale in Katameya Gardens New Cairo,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,138.0,2981000.0,3,4,347,0.021739130434782608,1.0,2
Penthouse,Penthouse 3Bed in Fifth Square|Very Prime Location,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,167.0,3700000.0,7,4,347,0.017964071856287425,0.75,2
Apartment,           Apartment 240 m for sale in Al-Banafsag,"Abdel Rahman Al Sharkawy St., El Banafseg 9, El Banafseg, New Cairo City, Cairo",4.0,3,240.0,2550000.0,3,5,50,0.016666666666666666,1.0,3
Apartment,own your ready to move unit in the golden square ,"Galleria Residences, South Investors Area, New Cairo City, Cairo",2.0,2,136.0,2996840.0,3,4,356,0.014705882352941176,0.6666666666666666,2
Apartment,Apartment 2 BR in Avenues Mivida | Lowest price,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,140.0,5125000.0,3,5,488,0.014285714285714285,0.6666666666666666,2
Villa,Town House Middle | Palm katameya 1 | palm hills,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",3.0,3,370.0,8800000.0,8,5,582,0.008108108108108109,0.75,4
Villa,Luxury Standalone ready to move at palmhills 10%DP,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,5,294.0,1200000.0,8,5,583,0.02040816326530612,1.0,3
Villa,Stand a lone Villa for Sale in Lake View New Cairo,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",8.0,8,800.0,35000000.0,8,5,450,0.01,0.8888888888888888,4
Townhouse,Townhouse Middle at Hyde Park (C17 EXT) 248M     .,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,5,248.0,1707431.0,6,5,396,0.012096774193548387,0.5,3
Villa,Mivida Standalone Villa  Direct view to the Lagoon,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,484.0,20000000.0,8,5,488,0.008264462809917356,0.8,4
Apartment,ِApartment 177m over  7 years ,"De Joya, New Capital Compounds, New Capital City, Cairo",3.0,3,177.0,2000000.0,3,4,266,0.01694915254237288,0.75,2
Apartment,Good location - super lux -  open view,"Sarayat Al Maadi, Hay El Maadi, Cairo",4.0,3,250.0,4200000.0,3,3,633,0.016,1.0,3
Apartment,I-villa Garden | Fully Finished | ACs | Kitchen,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",3.0,3,180.0,2600000.0,3,4,90,0.016666666666666666,0.75,2
Duplex,villa for sale fully finished in new capital  ,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,230.0,5200000.0,5,5,534,0.013043478260869565,0.75,3
Villa,Amazing I villa For sale in Wonderful View,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",4.0,4,387.0,1600000.0,8,4,120,0.0103359173126615,0.8,4
iVilla,villa 676 immediate delivery for sale at maxim,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,278.0,4700000.0,6,5,534,0.01079136690647482,0.6,3
Villa,Town house corner in villette  new cairo,"Maxim, The 1st Settlement, New Cairo City, Cairo",4.0,4,676.0,10000000.0,8,4,478,0.005917159763313609,0.8,4
Townhouse,Townhouse with lowest down payment at hyde park .,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,6,420.0,9400000.0,6,5,776,0.011904761904761904,0.7142857142857143,4
Villa,Villa for sale in in swan lake in new cairo ,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,3,251.0,3230531.0,8,5,396,0.0199203187250996,1.25,3
Townhouse,Villa V2 in CFC | Below Market | Prime Location,"La Verde, New Capital Compounds, New Capital City, Cairo",3.0,4,284.0,6850000.0,6,4,444,0.01056338028169014,0.6,3
Villa,Town House 220 SQM For Sale In Stei8ht With 5% D.p,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",5.0,4,311.0,1100000.0,8,4,725,0.01607717041800643,1.0,4
Twin House,Town House in Mivida | Featured Location | 3 BR,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,280.0,7000000.0,5,5,396,0.014285714285714285,0.8,3
Apartment,Apartment with 5% DP | Finished |New cairo | OFFER,"The City of Odyssia, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,3,200.0,3000000.0,3,4,745,0.015,0.75,2
Villa,فيلا للبيع استلام فوري في كمبوند بالم هيلز بالتجمع,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,270.0,1500000.0,8,5,583,0.014814814814814815,0.8,3
Apartment,Apt Estown Terraces Prime location - New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,225.0,4800000.0,3,5,291,0.013333333333333334,0.6,3
Twin House,Under Market Price Twin House For Sale Palm Hills,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",3.0,4,308.0,6845000.0,5,4,585,0.00974025974025974,0.6,4
Apartment,"   Apartment for sale ,immediate receipt in Narges","El Narges Buildings, Al Narges, New Cairo City, Cairo",3.0,2,178.0,1680000.0,3,4,315,0.016853932584269662,1.0,2
Villa,Fully Finished villa at CFC with Swimming Pool    ,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",6.0,5,800.0,30000000.0,8,4,242,0.0075,1.0,4
Villa,Own Apartment 181m in phnc prime location with ins,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,450.0,16500000.0,8,5,776,0.008888888888888889,0.8,4
Apartment,Town corner for sale in Layan Sabour new cairo ,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,181.0,4600000.0,3,5,583,0.016574585635359115,0.75,2
Townhouse,Apartment (191)sqm for Sale in Eastown Sodic ,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,5,270.0,6000000.0,6,5,452,0.014814814814814815,0.6666666666666666,3
Apartment,Villa in sarai compound very prime location,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,191.0,4200000.0,3,5,291,0.015706806282722512,0.75,2
Penthouse,Apartment With Facilities For sale In New Capital,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,140.0,1175000.0,7,5,535,0.02142857142857143,0.6,2
Villa, penthouse  for   sale  Easttown   Sodic  delivery,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",5.0,6,400.0,2400000.0,8,4,632,0.0125,0.7142857142857143,4
Apartment,"Villa for sale in Cairo Festival City, ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐","De Joya, New Capital Compounds, New Capital City, Cairo",3.0,3,155.0,1750000.0,3,4,266,0.01935483870967742,0.75,2
Penthouse,Duplex roof at Eastown 305M 3 bed Prime location,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,319.0,3300000.0,7,5,291,0.01567398119122257,0.8333333333333334,4
Villa,Apartment 154 Finished 2nd floor Eastown Residence,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",5.0,5,417.0,17500000.0,8,4,242,0.011990407673860911,0.8333333333333334,4
Duplex,Phase 1 |Immediate Delivery|installments till 2024,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,305.0,6300000.0,5,5,291,0.009836065573770493,0.6,4
Apartment,Apartment 192m2 for sale at Hyde park . ,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,154.0,4000000.0,3,5,291,0.012987012987012988,0.5,2
Apartment,Apartment 190m in Beit Al Watan DP 20%,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,173.0,2800000.0,3,5,583,0.011560693641618497,0.5,2
Apartment,Discount 15%-APT185m-Delivry 6months-Garden View,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,192.0,2447536.0,3,5,396,0.015625,0.75,2
Apartment,0% Ready To Move With Installments Over 10 Years  ,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3.0,3,190.0,1235001.0,3,4,228,0.015789473684210527,0.75,2
Apartment,Apt 165m with 0% DP immediate delivery Palm Hills.,"Scenario, New Capital Compounds, New Capital City, Cairo",3.0,3,185.0,1780000.0,3,4,637,0.016216216216216217,0.75,2
Villa,Villa 300M with 8 years Installments for sale,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,254.0,1000000.0,8,5,794,0.015748031496062992,0.8,3
Townhouse,Townhouse 256m for sale in Hyde Park New Cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,256.0,7200000.0,6,5,396,0.015625,0.8,3
Apartment,Boulevard -Hot price –Prime location–Installments ,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,190.0,6281000.0,3,5,488,0.015789473684210527,0.75,2
Apartment,Delivered APT + Good Price in Lake View Residence,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,197.0,3500000.0,3,5,449,0.015228426395939087,0.75,2
Villa,FURNISHED Villa |BEST LOCATION |High end finishing,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,650.0,32000000.0,8,5,488,0.007692307692307693,0.8333333333333334,4
Apartment,Apartment with garden for sale in Stone Residence.,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,128.0,1400000.0,3,5,663,0.015625,0.6666666666666666,2
Villa,Twin-house Fully Finished + ACs + Pool | Bahary,"Les Rois, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,5,366.0,10500000.0,8,5,457,0.01639344262295082,1.0,4
Apartment,Own your Apartment 192sqm in Eastown fullyfinished,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,192.0,4500000.0,3,5,291,0.015625,0.6,2
Apartment,apartment128m+garden65m in palm hills new cairo ,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,128.0,3800000.0,3,5,583,0.015625,0.6666666666666666,2
Apartment,"apartment of 170 m ,Full finished inst of 8 years","Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,170.0,4000000.0,3,4,347,0.01764705882352941,0.75,2
Apartment,villa 1400m with additional floor / katameya dunes,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,191.0,4230000.0,3,5,396,0.015706806282722512,0.6,2
Villa,Apartment 185m for sale in Hyde Park.New Caiiro,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,450.0,13500000.0,8,5,776,0.011111111111111112,0.8333333333333334,4
Villa,Own  IVilla  garden 287 sqm at MVHP Fully finished,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",6.0,7,,39000000.0,8,5,425,,0.75,
Apartment, Villa ready to move in a compound of villas only ,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,185.0,2900000.0,3,5,396,0.016216216216216217,0.75,2
Villa,stand alone villa for sale at katamya palms,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,287.0,6000000.0,8,5,534,0.013937282229965157,1.0,3
Villa,Apartment 200 m ground in garden 120 mountain view,"Life View Villas, El Shorouk Compounds, Shorouk City, Cairo",5.0,4,567.0,5356000.0,8,4,459,0.008818342151675485,1.0,4
Villa, Apartment for sale in new capital fully finished ,"Katameya Palms, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,4,575.0,12000000.0,8,5,429,0.008695652173913044,1.0,4
Apartment,apartment 136 meter 3 bedrooms new capital city ,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,200.0,3800000.0,3,5,534,0.015,0.75,2
Apartment,Own Standalone  at  Lake View semi   finished,"Atika, New Capital Compounds, New Capital City, Cairo",3.0,2,198.0,2736000.0,3,4,219,0.015151515151515152,1.0,2
Apartment,PHNC|Standalone 294SQM|Early Delivered|Installment,"Yaru new capital Compound, New Capital Compounds, New Capital City, Cairo",3.0,3,136.0,,3,4,785,0.022058823529411766,0.75,2
Villa,own apart 168m Bloomfields in Installment 9 years,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,6,760.0,32000000.0,8,5,450,0.006578947368421052,0.7142857142857143,4
Villa,Under Market Price Apartment for sale at Sarai,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,294.0,1204400.0,8,5,583,0.01020408163265306,0.6,3
Apartment,Villa 620m for sale in layan special price,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,3,168.0,2800000.0,3,4,238,0.017857142857142856,0.75,2
Apartment,Villa Level D 370m / Direct view on lake ,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2.0,3,122.0,1071000.0,3,4,632,0.01639344262295082,0.5,2
Townhouse,Mivida Townhouse | Fully Finished |Prime Location,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,288.0,9500000.0,6,5,488,0.010416666666666666,0.6,3
Penthouse,penthouse for Sale at District 5 Marakez compound,"District 5 Residences, El Katameya Compounds, El Katameya, New Cairo City, Cairo",4.0,4,251.0,7295000.0,7,5,271,0.01593625498007968,0.8,3
iVilla,I villa A Roof middle with prime location for sale,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,3,300.0,1450000.0,6,5,534,0.016666666666666666,1.25,3
Villa,Villa Corner 331 m in * Hot Price * Mivida Views,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,331.0,13500000.0,8,5,488,0.012084592145015106,0.8,4
